transaction_id,transaction_amount,payment_method,transaction_hour,delivery_time_days,device_type,ip_risk_score,customer_age,customer_region,num_previous_transactions,chargeback_history,account_tenure_days,preferred_language,num_items,discount_applied,cart_abandon_rate,time_on_site_sec,favourite_animal,astrological_sign,lucky_number,browser_theme_color,random_string,browser_version_str,fraudulent
16384,58.09,card,7,2,tablet,2.3,25,APAC,3,0,4146,en,6,0,0.206,167,elephant,Cancer,63,dark,r_6040,dark_elephant,0
16385,165.19,card,23,1,mobile,5.0,76,APAC,2,0,4620,en,9,0,0.171,30,owl,Scorpio,12,purple,r_6207,purple_owl,0
16386,18.41,card,10,2,mobile,2.4,51,EU,4,0,414,en,8,0,0.392,343,cat,Pisces,49,green,r_25,green_cat,0
16387,3.33,card,0,5,mobile,34.7,46,APAC,2,0,3648,en,2,0,0.068,263,dog,Scorpio,78,green,r_6823,green_dog,1
16388,89.25,card,23,5,mobile,31.3,21,EU,3,0,1572,it,5,0,0.479,239,owl,Aquarius,85,light,r_4966,light_owl,0
16389,33.87,card,3,3,mobile,9.6,35,NA,0,0,682,de,3,0,0.496,406,elephant,Taurus,40,green,r_5986,green_elephant,0
16390,1.42,bank_transfer,5,7,mobile,4.8,64,NA,1,0,1266,en,8,1,0.097,211,cat,Libra,44,green,r_3118,green_cat,0
16391,23.16,paypal,9,2,desktop,22.3,33,NA,5,0,1360,en,8,0,0.266,40,elephant,Gemini,57,blue,r_9500,blue_elephant,0
16392,29.61,bank_transfer,14,3,mobile,33.6,34,EU,2,0,2497,fr,2,0,0.316,76,rabbit,Cancer,6,purple,r_6863,purple_rabbit,0
16393,76.74,card,7,1,mobile,20.4,24,LATAM,2,0,890,de,8,0,0.471,312,owl,Aries,10,green,r_7974,green_owl,0
16394,15.16,card,13,7,mobile,20.4,66,EU,3,0,4068,fr,4,0,0.631,246,cat,Virgo,78,purple,r_5068,purple_cat,0
16395,42.63,card,1,2,mobile,10.9,18,APAC,5,0,2145,en,7,0,0.153,205,cat,Cancer,48,blue,r_7573,blue_cat,0
16396,52.7,paypal,23,1,desktop,30.4,53,EU,5,0,4058,fr,8,0,0.458,423,tiger,Aquarius,25,green,r_6440,green_tiger,0
16397,49.18,google_pay,22,1,mobile,28.6,38,NA,2,0,3291,en,5,1,0.368,127,rabbit,Pisces,14,light,r_3071,light_rabbit,0
16398,291.79,bank_transfer,19,5,mobile,13.8,42,EU,5,0,3420,en,5,1,0.123,136,owl,Cancer,38,light,r_150,light_owl,0
16399,3.73,card,20,1,tablet,22.6,20,EU,1,0,3874,fr,3,1,0.341,65,dog,Libra,54,purple,r_6972,purple_dog,0
16400,241.22,card,5,7,mobile,26.3,28,EU,8,0,2132,fr,2,0,0.317,216,dog,Virgo,96,green,r_5057,green_dog,0
16401,69.77,card,2,2,mobile,17.7,32,EU,2,0,3341,fr,3,0,0.143,11,tiger,Taurus,12,light,r_2011,light_tiger,0
16402,127.06,card,1,2,desktop,32.1,56,APAC,5,0,3478,en,8,0,0.319,2,dog,Scorpio,87,purple,r_5668,purple_dog,0
16403,45.02,card,13,2,mobile,22.4,58,EU,2,0,4232,fr,5,0,0.113,300,tiger,Scorpio,17,light,r_7979,light_tiger,0
16404,48.39,card,17,2,mobile,22.5,40,ME,2,0,161,es,1,0,0.658,360,dog,Capricorn,39,dark,r_295,dark_dog,0
16405,169.17,card,14,3,desktop,21.5,36,LATAM,2,0,884,pt,5,0,0.218,84,elephant,Virgo,64,purple,r_6777,purple_elephant,0
16406,181.02,card,3,3,mobile,18.0,34,APAC,1,1,145,fr,9,1,0.211,160,dog,Pisces,74,green,r_1496,green_dog,0
16407,21.82,card,15,2,mobile,28.0,68,APAC,5,0,4110,en,6,0,0.128,121,dog,Aquarius,8,light,r_4697,light_dog,0
16408,17.78,paypal,22,2,desktop,10.8,60,APAC,3,0,3620,it,1,0,0.243,249,owl,Libra,58,blue,r_1806,blue_owl,0
16409,54.85,card,11,2,desktop,18.6,63,EU,3,0,720,en,8,0,0.185,37,tiger,Aquarius,91,light,r_8958,light_tiger,0
16410,184.43,card,16,2,desktop,39.0,65,NA,1,0,2802,pt,9,0,0.108,188,owl,Virgo,72,purple,r_8707,purple_owl,0
16411,31.13,paypal,0,2,mobile,27.0,39,EU,3,0,4770,es,1,0,0.425,109,cat,Aries,33,light,r_585,light_cat,0
16412,84.45,card,19,3,mobile,22.0,47,EU,0,0,4511,en,6,0,0.176,87,tiger,Virgo,65,green,r_8435,green_tiger,0
16413,98.52,card,8,1,desktop,31.2,60,EU,3,0,1495,en,2,0,0.193,139,elephant,Leo,34,light,r_4276,light_elephant,0
16414,120.65,bank_transfer,11,5,mobile,14.7,51,EU,6,0,3317,es,6,1,0.458,137,cat,Aquarius,48,light,r_3576,light_cat,0
16415,66.4,card,4,3,mobile,13.6,56,NA,3,0,1461,de,7,0,0.656,230,tiger,Leo,6,blue,r_3751,blue_tiger,0
16416,41.19,card,16,2,desktop,10.8,59,NA,1,1,3625,en,6,0,0.331,48,elephant,Libra,28,purple,r_5550,purple_elephant,0
16417,272.94,card,2,2,desktop,15.0,22,EU,2,0,4383,de,4,0,0.034,111,rabbit,Sagittarius,7,purple,r_9424,purple_rabbit,0
16418,75.6,card,5,7,mobile,32.0,67,EU,4,0,4678,en,8,1,0.549,224,dog,Aries,58,blue,r_1264,blue_dog,0
16419,104.32,card,2,1,mobile,24.7,18,APAC,4,0,2118,it,7,0,0.363,247,dog,Virgo,81,blue,r_7233,blue_dog,0
16420,33.85,card,21,5,mobile,8.0,38,LATAM,5,0,283,en,8,0,0.611,140,dog,Virgo,55,purple,r_6135,purple_dog,0
16421,88.68,card,5,3,mobile,26.0,22,NA,1,0,2552,en,8,0,0.146,371,tiger,Sagittarius,87,green,r_832,green_tiger,0
16422,23.85,apple_pay,20,3,mobile,9.3,25,ME,2,0,4549,en,1,0,0.145,266,tiger,Aquarius,32,green,r_5098,green_tiger,0
16423,22.49,card,12,3,desktop,13.6,71,EU,2,0,4599,en,9,1,0.232,354,tiger,Capricorn,40,dark,r_5076,dark_tiger,0
16424,100.34,paypal,20,2,desktop,10.6,44,EU,2,0,1891,fr,7,1,0.611,135,rabbit,Gemini,80,dark,r_2201,dark_rabbit,1
16425,58.95,card,18,1,desktop,20.3,69,NA,3,0,1810,en,2,1,0.048,285,owl,Leo,2,light,r_1793,light_owl,0
16426,91.98,card,14,7,mobile,35.9,55,APAC,5,0,4308,it,4,0,0.055,335,dog,Pisces,35,green,r_3266,green_dog,0
16427,25.12,card,6,5,mobile,16.2,69,APAC,2,0,1517,de,2,0,0.335,284,cat,Libra,51,light,r_7502,light_cat,0
16428,73.05,paypal,12,3,mobile,25.0,56,APAC,3,0,1233,en,2,0,0.047,233,elephant,Virgo,56,green,r_3807,green_elephant,0
16429,46.95,paypal,19,2,mobile,10.9,71,EU,2,0,4259,it,8,0,0.197,372,rabbit,Aries,22,green,r_2516,green_rabbit,0
16430,72.7,card,1,2,desktop,11.0,41,ME,2,0,1721,fr,1,0,0.608,409,tiger,Gemini,46,purple,r_4993,purple_tiger,0
16431,27.5,card,18,5,mobile,44.2,79,EU,2,0,3662,en,4,1,0.215,167,dog,Gemini,3,purple,r_3932,purple_dog,0
16432,100.55,apple_pay,18,1,mobile,17.3,21,EU,2,0,416,es,7,0,0.207,220,dog,Capricorn,95,purple,r_4148,purple_dog,0
16433,131.16,bank_transfer,2,7,desktop,55.5,63,EU,3,0,476,en,1,0,0.263,444,tiger,Cancer,57,light,r_8572,light_tiger,0
16434,24.08,card,2,1,mobile,18.6,79,LATAM,6,0,900,en,7,1,0.583,108,dog,Aries,89,purple,r_3157,purple_dog,0
16435,28.6,card,5,3,mobile,22.6,28,NA,1,0,2274,en,3,1,0.783,34,elephant,Gemini,96,purple,r_8548,purple_elephant,0
16436,86.58,bank_transfer,12,2,mobile,5.7,41,APAC,3,0,2171,fr,8,1,0.358,348,cat,Capricorn,27,light,r_5829,light_cat,0
16437,95.15,card,13,3,desktop,39.3,35,EU,4,0,647,de,3,1,0.215,154,elephant,Virgo,36,purple,r_6273,purple_elephant,0
16438,97.42,paypal,5,1,desktop,8.2,42,EU,1,0,2434,de,3,0,0.388,47,rabbit,Gemini,18,blue,r_2551,blue_rabbit,0
16439,91.83,card,8,3,mobile,14.2,77,NA,9,0,1677,it,5,1,0.28,318,elephant,Leo,92,dark,r_6319,dark_elephant,0
16440,39.91,paypal,23,7,desktop,27.3,27,APAC,2,0,4360,pt,1,0,0.113,161,dog,Capricorn,81,purple,r_6291,purple_dog,1
16441,40.18,card,9,2,desktop,3.8,73,ME,6,0,3685,fr,4,0,0.222,187,dog,Aries,18,dark,r_1989,dark_dog,0
16442,23.53,card,15,1,desktop,7.8,66,ME,3,1,2361,fr,3,1,0.115,325,owl,Virgo,39,dark,r_6831,dark_owl,0
16443,13.65,card,22,1,tablet,26.2,38,NA,5,0,1027,de,7,0,0.279,163,rabbit,Taurus,49,purple,r_1530,purple_rabbit,0
16444,94.36,bank_transfer,14,3,mobile,31.8,19,LATAM,4,0,4260,en,4,0,0.233,328,tiger,Libra,7,green,r_472,green_tiger,0
16445,7.83,paypal,11,1,mobile,8.3,44,EU,5,0,536,de,1,0,0.321,149,rabbit,Scorpio,51,blue,r_3466,blue_rabbit,0
16446,222.18,bank_transfer,12,1,mobile,3.3,35,LATAM,2,0,1177,en,3,0,0.152,134,elephant,Virgo,55,light,r_6097,light_elephant,0
16447,140.21,bank_transfer,17,2,mobile,6.8,43,EU,5,0,1895,de,4,0,0.244,234,rabbit,Cancer,50,light,r_6226,light_rabbit,0
16448,155.88,card,1,1,desktop,25.1,71,EU,1,0,3145,it,4,0,0.223,237,cat,Capricorn,76,dark,r_6329,dark_cat,0
16449,189.73,card,13,1,mobile,1.2,68,ME,2,0,3766,fr,6,0,0.509,44,tiger,Gemini,66,green,r_6527,green_tiger,0
16450,42.02,paypal,16,2,mobile,37.0,36,LATAM,3,0,3665,en,4,0,0.396,365,owl,Capricorn,90,dark,r_5531,dark_owl,0
16451,150.03,bank_transfer,22,2,mobile,39.4,37,NA,0,0,2165,es,6,0,0.436,192,elephant,Libra,49,dark,r_5235,dark_elephant,0
16452,13.76,card,22,1,mobile,40.3,60,NA,4,0,362,en,3,0,0.451,203,cat,Gemini,62,purple,r_1028,purple_cat,0
16453,1.75,card,0,3,mobile,51.8,47,EU,4,0,2447,fr,7,1,0.324,314,cat,Taurus,39,purple,r_1018,purple_cat,0
16454,122.93,card,21,2,mobile,26.4,32,ME,1,0,1519,en,6,0,0.16,340,dog,Pisces,55,dark,r_752,dark_dog,0
16455,6.22,card,10,1,mobile,14.8,69,NA,3,0,1197,es,2,0,0.272,178,elephant,Libra,38,blue,r_6208,blue_elephant,0
16456,357.4,paypal,13,3,mobile,6.2,21,EU,2,0,17,en,7,0,0.179,292,dog,Capricorn,38,blue,r_8051,blue_dog,0
16457,89.86,paypal,11,3,mobile,24.9,49,EU,6,0,747,de,7,0,0.142,125,cat,Leo,35,light,r_7700,light_cat,0
16458,112.02,paypal,22,1,mobile,18.8,52,EU,3,0,810,it,6,0,0.174,299,owl,Aries,82,dark,r_791,dark_owl,0
16459,22.57,bank_transfer,13,3,desktop,5.9,30,EU,5,0,207,en,2,1,0.113,30,rabbit,Leo,57,dark,r_6610,dark_rabbit,0
16460,89.64,card,16,14,desktop,16.7,64,EU,0,0,3685,en,4,1,0.156,210,rabbit,Leo,8,dark,r_918,dark_rabbit,0
16461,3.53,card,11,14,mobile,10.4,44,EU,0,0,3981,it,6,1,0.149,195,elephant,Capricorn,75,dark,r_1582,dark_elephant,0
16462,145.53,bank_transfer,5,3,desktop,21.9,57,EU,5,0,524,pt,6,1,0.395,273,dog,Capricorn,21,purple,r_212,purple_dog,0
16463,14.87,card,8,1,mobile,12.4,59,NA,5,0,883,en,5,0,0.075,436,owl,Libra,38,green,r_5735,green_owl,1
16464,95.62,card,11,2,desktop,15.4,55,NA,5,0,4316,en,5,0,0.055,103,elephant,Sagittarius,79,light,r_7199,light_elephant,0
16465,20.34,paypal,16,1,tablet,19.3,48,APAC,5,0,2509,en,7,0,0.088,146,elephant,Scorpio,90,blue,r_2841,blue_elephant,0
16466,5.67,bank_transfer,15,2,mobile,7.7,20,NA,4,0,2147,en,3,0,0.176,22,rabbit,Libra,49,purple,r_680,purple_rabbit,0
16467,52.54,paypal,1,7,desktop,25.0,64,EU,7,0,1147,de,8,1,0.369,143,rabbit,Sagittarius,56,dark,r_4693,dark_rabbit,0
16468,14.84,paypal,17,2,mobile,21.3,51,NA,2,0,2754,en,5,1,0.18,153,cat,Scorpio,3,blue,r_5585,blue_cat,0
16469,104.58,card,15,3,tablet,4.1,73,APAC,1,0,1928,en,9,0,0.261,365,dog,Capricorn,10,dark,r_940,dark_dog,0
16470,21.7,card,9,1,mobile,31.2,39,NA,5,0,2459,fr,1,1,0.21,432,tiger,Libra,32,blue,r_4431,blue_tiger,0
16471,33.54,bank_transfer,18,1,mobile,18.7,41,ME,4,0,3363,pt,1,0,0.499,278,tiger,Libra,86,blue,r_6620,blue_tiger,0
16472,67.04,paypal,3,14,desktop,23.3,44,APAC,3,0,2035,es,2,0,0.155,188,elephant,Scorpio,86,green,r_2575,green_elephant,0
16473,26.83,card,6,2,mobile,52.0,54,NA,2,0,973,en,7,0,0.205,208,dog,Scorpio,99,dark,r_5212,dark_dog,0
16474,37.98,card,15,2,mobile,28.6,29,EU,3,0,1962,fr,2,0,0.383,266,dog,Pisces,46,dark,r_378,dark_dog,0
16475,135.26,paypal,18,3,mobile,24.3,39,EU,3,0,3404,en,1,0,0.202,220,owl,Capricorn,59,blue,r_7777,blue_owl,0
16476,15.8,card,22,5,desktop,11.2,20,NA,2,0,2617,pt,3,0,0.152,245,owl,Sagittarius,35,dark,r_5857,dark_owl,0
16477,6.86,paypal,4,2,desktop,32.9,35,NA,2,0,971,fr,7,0,0.479,99,tiger,Pisces,49,light,r_4700,light_tiger,0
16478,31.84,card,4,3,desktop,23.3,33,EU,3,0,1931,fr,4,1,0.169,61,owl,Sagittarius,26,light,r_7152,light_owl,0
16479,44.18,card,22,2,mobile,9.4,53,LATAM,1,0,1190,en,8,0,0.138,82,tiger,Capricorn,32,blue,r_2764,blue_tiger,0
16480,62.59,paypal,22,2,desktop,34.2,20,EU,3,0,1286,fr,5,0,0.332,164,tiger,Virgo,54,blue,r_6368,blue_tiger,0
16481,37.27,card,6,1,mobile,23.5,67,NA,3,0,422,en,5,1,0.036,68,tiger,Scorpio,90,purple,r_5478,purple_tiger,0
16482,124.82,card,16,3,desktop,9.7,45,APAC,3,0,137,en,5,0,0.129,123,tiger,Libra,27,purple,r_7849,purple_tiger,0
16483,3.21,bank_transfer,0,1,mobile,48.1,55,APAC,1,0,1879,en,3,0,0.106,271,cat,Pisces,88,light,r_2870,light_cat,0
16484,45.22,paypal,2,5,mobile,30.7,67,EU,4,0,625,fr,8,1,0.342,395,tiger,Gemini,5,dark,r_4342,dark_tiger,0
16485,38.53,card,15,3,desktop,10.9,68,EU,5,0,1707,en,8,0,0.152,210,cat,Aquarius,50,blue,r_2202,blue_cat,0
16486,83.43,card,21,7,mobile,17.5,36,NA,4,0,2771,fr,8,0,0.602,330,elephant,Scorpio,24,green,r_2737,green_elephant,0
16487,271.16,card,1,3,mobile,18.8,27,EU,1,0,718,en,1,0,0.355,287,tiger,Sagittarius,26,dark,r_7985,dark_tiger,0
16488,57.13,card,0,1,desktop,19.2,62,LATAM,4,0,3679,de,4,1,0.054,226,cat,Cancer,42,dark,r_709,dark_cat,0
16489,346.67,card,20,2,mobile,11.9,56,EU,8,0,2876,es,6,1,0.448,119,owl,Cancer,87,dark,r_7398,dark_owl,0
16490,28.79,card,6,3,mobile,29.0,65,EU,3,0,2629,en,6,1,0.114,80,rabbit,Libra,12,green,r_2907,green_rabbit,1
16491,2.51,card,9,2,mobile,7.6,21,EU,2,0,980,en,1,0,0.167,426,dog,Libra,84,green,r_266,green_dog,0
16492,14.49,card,2,3,desktop,5.1,25,EU,2,0,3860,it,8,0,0.152,33,tiger,Scorpio,30,purple,r_8558,purple_tiger,0
16493,40.22,card,17,1,mobile,5.6,32,APAC,3,0,800,de,1,1,0.245,344,cat,Libra,48,dark,r_7603,dark_cat,0
16494,30.42,card,2,5,desktop,27.2,46,EU,2,0,1447,en,8,1,0.332,193,cat,Cancer,95,light,r_1037,light_cat,0
16495,8.17,google_pay,6,7,mobile,21.9,63,EU,3,0,2068,fr,7,0,0.384,128,dog,Aquarius,67,blue,r_4310,blue_dog,0
16496,45.34,google_pay,14,2,mobile,11.5,27,EU,7,0,1344,es,2,0,0.535,102,elephant,Aquarius,17,purple,r_2452,purple_elephant,0
16497,33.01,card,0,5,mobile,44.0,71,APAC,3,0,2542,de,4,1,0.152,33,cat,Pisces,75,light,r_3581,light_cat,0
16498,10.47,paypal,23,1,mobile,23.4,79,LATAM,1,0,3214,en,7,0,0.464,248,rabbit,Aries,95,dark,r_3480,dark_rabbit,0
16499,28.09,paypal,18,1,mobile,13.4,68,ME,1,0,1631,en,8,0,0.368,349,cat,Taurus,67,purple,r_6383,purple_cat,0
16500,174.03,card,4,2,mobile,16.3,48,EU,1,0,1931,pt,5,0,0.148,150,rabbit,Aries,76,dark,r_1891,dark_rabbit,0
16501,28.77,card,20,2,mobile,18.6,30,EU,1,0,3082,fr,7,0,0.176,84,owl,Sagittarius,85,green,r_2719,green_owl,0
16502,100.13,card,21,3,mobile,35.7,48,LATAM,3,0,1211,de,6,0,0.271,246,owl,Aquarius,77,blue,r_2416,blue_owl,0
16503,75.75,card,6,3,desktop,22.8,19,LATAM,4,0,1599,en,9,0,0.217,170,owl,Scorpio,12,light,r_4821,light_owl,0
16504,44.57,card,10,1,mobile,12.7,60,EU,3,0,3081,pt,7,0,0.13,27,elephant,Gemini,53,blue,r_6458,blue_elephant,0
16505,21.85,apple_pay,0,1,mobile,38.7,67,APAC,5,0,767,en,6,0,0.203,167,elephant,Scorpio,98,dark,r_4691,dark_elephant,0
16506,36.84,paypal,21,1,mobile,12.9,46,LATAM,2,0,4685,it,4,0,0.672,293,owl,Capricorn,1,purple,r_3950,purple_owl,0
16507,71.74,bank_transfer,1,14,mobile,15.2,77,APAC,6,0,2398,es,3,1,0.129,93,rabbit,Cancer,85,light,r_1539,light_rabbit,0
16508,34.56,bank_transfer,13,3,mobile,7.9,68,ME,0,0,2529,es,5,1,0.131,325,owl,Scorpio,13,light,r_681,light_owl,0
16509,19.36,bank_transfer,9,7,desktop,9.1,27,APAC,6,0,2631,de,6,1,0.446,463,cat,Scorpio,83,light,r_6318,light_cat,0
16510,9.91,card,2,3,desktop,28.7,18,NA,5,0,2957,fr,2,0,0.443,142,dog,Pisces,66,light,r_5875,light_dog,1
16511,169.47,card,13,1,mobile,26.4,72,NA,6,0,107,en,2,0,0.238,250,tiger,Aquarius,19,light,r_7446,light_tiger,0
16512,46.43,card,4,3,tablet,32.9,46,NA,2,0,4072,en,5,0,0.058,22,dog,Aquarius,19,blue,r_5201,blue_dog,0
16513,78.51,paypal,16,3,mobile,25.1,27,NA,4,0,3023,en,1,0,0.048,254,dog,Aquarius,49,purple,r_2255,purple_dog,0
16514,53.93,card,6,2,desktop,11.8,54,EU,6,0,564,it,6,1,0.457,223,dog,Taurus,30,blue,r_4084,blue_dog,0
16515,164.81,bank_transfer,0,2,mobile,40.4,65,APAC,4,0,2744,fr,7,0,0.251,445,dog,Gemini,63,purple,r_4408,purple_dog,1
16516,63.34,google_pay,23,3,mobile,17.1,36,EU,3,0,4518,en,7,0,0.452,293,rabbit,Pisces,10,dark,r_954,dark_rabbit,0
16517,52.43,card,10,3,desktop,13.5,52,NA,2,0,3971,en,7,0,0.486,254,tiger,Leo,13,purple,r_3862,purple_tiger,0
16518,206.8,card,5,1,mobile,21.4,59,EU,3,0,746,it,9,0,0.06,523,dog,Virgo,50,blue,r_5396,blue_dog,0
16519,101.75,bank_transfer,15,5,mobile,10.7,31,EU,2,0,4705,es,3,1,0.565,329,rabbit,Capricorn,86,green,r_452,green_rabbit,0
16520,9.46,card,13,3,desktop,6.5,31,LATAM,3,0,2835,es,7,0,0.209,98,elephant,Gemini,82,blue,r_6157,blue_elephant,0
16521,15.65,card,16,3,desktop,15.5,33,EU,0,0,295,pt,6,0,0.416,31,dog,Sagittarius,58,green,r_6023,green_dog,0
16522,123.76,bank_transfer,14,5,desktop,13.7,73,APAC,3,0,2363,de,4,1,0.249,234,rabbit,Cancer,52,green,r_5192,green_rabbit,0
16523,144.56,paypal,13,1,mobile,23.4,75,LATAM,2,0,2837,it,4,0,0.112,274,cat,Pisces,31,dark,r_4694,dark_cat,0
16524,63.03,card,6,7,mobile,47.6,20,EU,5,0,3007,en,8,0,0.271,118,elephant,Capricorn,50,green,r_7423,green_elephant,0
16525,64.68,bank_transfer,9,2,tablet,6.9,33,EU,0,0,1201,fr,7,0,0.382,34,owl,Pisces,31,blue,r_6138,blue_owl,0
16526,79.96,card,18,2,mobile,7.2,50,EU,5,0,2465,en,3,0,0.42,226,tiger,Leo,61,green,r_8663,green_tiger,0
16527,46.26,paypal,6,5,mobile,16.5,55,EU,4,0,3336,en,3,1,0.212,90,elephant,Aries,19,green,r_1343,green_elephant,0
16528,91.2,paypal,14,2,mobile,7.6,20,LATAM,4,0,3633,fr,5,0,0.105,350,elephant,Leo,51,green,r_4219,green_elephant,0
16529,9.19,card,23,5,desktop,12.7,77,EU,3,0,491,pt,1,0,0.23,318,elephant,Scorpio,10,dark,r_1638,dark_elephant,0
16530,260.11,card,13,2,mobile,20.0,32,NA,3,0,2102,it,8,0,0.228,166,cat,Libra,34,blue,r_6732,blue_cat,0
16531,110.95,apple_pay,14,3,mobile,24.1,56,NA,1,0,1090,fr,7,1,0.222,20,cat,Capricorn,28,dark,r_3645,dark_cat,0
16532,79.79,card,18,1,mobile,32.4,72,ME,0,0,2966,it,1,0,0.294,291,owl,Aquarius,44,purple,r_9317,purple_owl,0
16533,30.42,card,20,5,mobile,13.1,46,NA,4,0,2929,fr,1,1,0.191,177,cat,Pisces,54,light,r_4282,light_cat,0
16534,14.04,card,15,1,mobile,38.3,23,EU,1,0,95,en,4,0,0.239,167,elephant,Pisces,34,blue,r_4876,blue_elephant,0
16535,42.12,card,1,7,mobile,2.7,79,EU,2,0,4246,en,7,1,0.245,149,rabbit,Pisces,27,light,r_4664,light_rabbit,0
16536,86.68,bank_transfer,1,2,desktop,41.2,59,APAC,1,0,1910,de,1,1,0.532,398,cat,Pisces,52,dark,r_4510,dark_cat,0
16537,80.35,card,0,2,mobile,22.7,67,NA,2,0,4926,en,4,0,0.408,140,cat,Capricorn,91,purple,r_9230,purple_cat,0
16538,38.58,paypal,15,1,mobile,16.6,70,EU,3,0,2695,pt,9,0,0.365,469,rabbit,Sagittarius,42,blue,r_8814,blue_rabbit,0
16539,76.01,card,18,14,mobile,16.2,52,EU,0,0,3619,en,9,0,0.127,187,rabbit,Sagittarius,22,blue,r_7230,blue_rabbit,0
16540,134.45,bank_transfer,3,5,desktop,28.8,30,EU,3,0,4009,it,4,1,0.389,184,owl,Sagittarius,86,light,r_9494,light_owl,0
16541,2.13,card,2,2,mobile,20.8,53,EU,4,0,2012,en,6,0,0.269,80,dog,Capricorn,20,purple,r_5628,purple_dog,0
16542,47.92,card,10,7,mobile,13.7,43,EU,6,0,864,en,5,0,0.425,46,owl,Virgo,49,blue,r_2859,blue_owl,1
16543,113.69,google_pay,23,7,mobile,7.2,20,NA,6,0,1122,en,5,1,0.178,327,owl,Leo,28,purple,r_7605,purple_owl,0
16544,63.2,card,16,3,mobile,22.8,65,ME,4,0,1120,fr,6,0,0.546,168,tiger,Scorpio,98,dark,r_5098,dark_tiger,0
16545,84.32,card,4,1,desktop,27.2,78,APAC,3,0,4377,es,3,0,0.249,93,elephant,Pisces,89,light,r_5072,light_elephant,0
16546,58.17,google_pay,22,2,desktop,8.9,60,EU,3,0,572,en,6,0,0.114,188,dog,Scorpio,78,green,r_5788,green_dog,0
16547,385.02,paypal,8,2,mobile,14.7,63,EU,3,0,4380,es,6,0,0.236,65,dog,Leo,32,blue,r_1927,blue_dog,0
16548,4.49,paypal,0,2,desktop,16.7,35,EU,3,0,1618,en,2,1,0.152,178,rabbit,Aquarius,27,blue,r_1731,blue_rabbit,0
16549,54.03,card,8,7,desktop,18.2,56,NA,3,0,3336,pt,2,0,0.39,174,cat,Cancer,61,blue,r_255,blue_cat,0
16550,7.67,card,3,2,desktop,19.9,19,APAC,6,0,4685,en,5,1,0.255,72,elephant,Virgo,13,purple,r_653,purple_elephant,0
16551,13.93,card,15,5,mobile,14.6,54,NA,5,0,218,en,8,0,0.139,79,elephant,Virgo,43,light,r_9255,light_elephant,0
16552,38.64,google_pay,14,7,mobile,35.1,42,EU,2,0,4220,pt,8,0,0.441,164,elephant,Leo,46,purple,r_7164,purple_elephant,0
16553,13.52,google_pay,9,5,desktop,2.9,67,LATAM,5,1,4756,es,7,0,0.397,278,elephant,Cancer,41,blue,r_8249,blue_elephant,0
16554,265.25,card,4,3,desktop,44.2,77,EU,3,0,3704,en,7,1,0.525,412,tiger,Taurus,90,green,r_5905,green_tiger,1
16555,234.68,card,15,3,desktop,10.6,49,EU,5,1,771,en,5,0,0.094,201,rabbit,Gemini,71,light,r_9120,light_rabbit,0
16556,32.77,card,5,5,desktop,4.5,39,NA,2,0,4755,en,2,0,0.094,144,rabbit,Aries,90,light,r_4992,light_rabbit,0
16557,81.68,card,15,1,desktop,14.7,45,EU,3,0,259,en,4,0,0.066,555,tiger,Gemini,45,dark,r_570,dark_tiger,0
16558,61.04,card,3,5,mobile,10.3,24,NA,3,0,4691,it,7,0,0.086,374,tiger,Aries,89,dark,r_7485,dark_tiger,0
16559,135.25,paypal,21,3,mobile,25.5,20,EU,2,0,4706,it,2,1,0.257,407,elephant,Aquarius,84,dark,r_1187,dark_elephant,0
16560,78.99,bank_transfer,20,2,mobile,24.4,32,EU,0,0,2117,en,5,1,0.661,40,rabbit,Cancer,23,light,r_4443,light_rabbit,0
16561,0.02,paypal,14,5,mobile,14.7,78,EU,2,0,775,en,9,0,0.123,506,rabbit,Virgo,65,light,r_3209,light_rabbit,1
16562,115.23,paypal,2,2,desktop,5.9,68,NA,2,0,3547,de,3,1,0.458,79,rabbit,Virgo,54,purple,r_8364,purple_rabbit,0
16563,109.9,paypal,18,7,mobile,16.8,27,EU,2,0,2366,en,6,0,0.169,224,elephant,Cancer,44,dark,r_1279,dark_elephant,0
16564,57.02,paypal,8,3,mobile,4.8,38,ME,3,0,3740,it,4,1,0.617,161,elephant,Aries,14,green,r_8521,green_elephant,0
16565,186.58,card,4,3,mobile,10.8,47,EU,0,0,1182,es,7,0,0.128,187,tiger,Capricorn,64,green,r_5705,green_tiger,0
16566,191.27,card,15,3,desktop,7.8,76,EU,4,0,4904,en,7,0,0.096,359,cat,Libra,19,purple,r_143,purple_cat,0
16567,59.37,card,2,1,mobile,25.5,57,EU,3,0,311,en,7,0,0.21,103,dog,Leo,88,light,r_2411,light_dog,0
16568,74.92,paypal,7,3,mobile,32.4,47,ME,3,0,3687,en,1,0,0.023,313,cat,Cancer,27,light,r_765,light_cat,0
16569,452.91,google_pay,23,5,desktop,14.2,31,EU,0,0,1483,de,4,0,0.233,154,owl,Libra,65,blue,r_9869,blue_owl,0
16570,28.4,card,13,1,mobile,21.1,23,NA,2,0,1318,de,5,0,0.308,148,owl,Aries,17,green,r_5188,green_owl,0
16571,31.4,apple_pay,2,2,mobile,43.3,51,ME,2,0,2579,pt,2,1,0.287,11,elephant,Virgo,68,light,r_4379,light_elephant,0
